GM0599	111.88	367.546	143	43	140
GM0603	160.193	393.144	166	50	159
GM0606	168.647	366.693	163	49	144
GM0610	226.302	342.937	174	52	121
GM0611	178.513	322.548	155	47	122
GM0613	175.939	348.617	161	48	134
GM0614	124.692	359.76	146	44	139
GM0617	192.754	322.398	159	48	119
GM0620	277.048	376.006	195	58	109
GM0622	160.049	364.56	160	48	143
GM0626	177.234	414.242	176	53	172
GM0627	207.051	394.059	182	55	155
GM0629	167.557	417.451	173	52	173
GM0632	245.586	409.264	198	59	152
GM0637	184.642	398.768	176	53	162
GM0638	188.378	411.692	180	54	170
GM0642	201.284	341.049	167	50	127
GM0654	80.7678	252.352	107	32	92
GM0664	85.9784	269.043	113	34	98
GM0668	334.512	347.602	189	61	57
GM0677	118.044	221.691	111	33	85
GM0678	104.241	261.397	117	35	97
GM0687	56.0727	266.509	103	31	92
GM0689	249.855	352.871	182	55	115
GM0703	113.38	249.453	117	35	94
GM0707	262.38	367.158	189	57	115
GM0715	84.9144	214.41	99	30	80
GM0716	129.428	282.062	130	39	106
GM0717	41.9453	274.939	99	30	92
GM0718	50.5091	256.839	98	30	88
GM0733	273.629	346.708	184	55	99
GM0736	248.505	437.975	206	62	174
GM0737	401.597	672.363	59	196	123
GM0738	269.906	322.237	176	53	92
GM0743	377.366	235.814	147	63	44
GM0744	243.81	248.558	147	44	79
GM0748	152.636	265.061	132	40	100
GM0753	319.556	266.272	160	48	53
GM0755	364.228	288.749	167	69	50
GM0756	402.569	292.547	164	88	49
GM0757	309.044	281.818	165	50	61
GM0758	224.072	283.869	155	47	96
GM0762	384.503	247.841	151	69	45
GM0765	548.736	643.444	58	151	45
GM0766	253.316	295.871	164	49	91
GM0770	307.202	238.087	150	45	54
GM0772	328.969	250.967	155	46	47
GM0777	206.542	282.396	151	45	100
GM0779	242.324	310.682	167	50	100
GM0784	247.658	277.548	157	47	87
GM0785	264.621	265.943	156	47	77
GM0786	371.475	321.72	178	82	53
GM0788	292.759	293.343	168	50	71
GM0794	358.821	257.323	156	60	47
GM0796	312.85	315.134	177	53	64
GM0797	284.112	310.381	173	52	80
GM0798	281.727	258.12	155	46	68
GM0809	267.152	296.926	167	50	85
GM0815	375.298	307.849	172	80	52
GM0820	342.616	257.865	157	53	47
GM0823	303.483	261.218	158	47	60
GM0824	289.621	275.558	162	49	69
GM0826	239.594	296.416	162	49	96
GM0828	339.001	330.752	183	62	55
GM0840	193.397	269.148	144	43	97
GM0845	316.798	300.777	172	52	59
GM0847	364.113	233.903	147	58	44
GM0848	332.506	266.936	160	50	48
GM0851	158.489	287.565	140	42	108
GM0852	263.214	492.26	212	67	223
GM0855	270.237	282.25	162	49	79
GM0856	357.891	300.469	171	68	51
GM0858	327.541	220.584	144	43	44
GM0861	317.559	241.779	151	45	50
GM0865	300.372	300.387	171	51	69
GM0866	329.89	235.875	149	45	45
GM0867	261.852	309.404	170	51	92
GM0870	241.174	327.522	172	52	108
GM0873	160.436	242.046	128	38	91
GM0874	259.412	331.132	177	53	101
GM0879	205.946	258.697	143	43	91
GM0880	239.78	504.371	175	64	215
GM0881	406.438	135.801	110	50	33
GM0882	416.711	120.608	103	48	31
GM0888	382.511	126.24	108	44	32
GM0889	421.383	207.929	132	69	40
GM0893	423.725	285.607	158	93	47
GM0899	408.248	129.321	107	49	32
GM0907	408.135	311.302	169	97	51
GM0917	407.038	117.373	103	46	31
GM0928	419.531	112.306	100	47	30
GM0935	365.879	107.411	102	38	31
GM0938	371.325	119.093	106	41	32
GM0944	394.939	322.773	175	95	53
GM0946	376.59	213.662	139	58	42
GM0951	390.255	120.163	105	44	32
GM0957	412.821	191.496	128	63	38
GM0962	394.457	131.025	109	47	33
GM0965	409.792	101.871	97	44	29
GM0971	375.534	135.373	112	44	34
GM0981	408.247	88.7532	93	41	28
GM0983	434.722	237.365	140	81	42
GM0984	404.854	267.025	155	81	46
GM0986	398.999	111.548	102	44	31
GM0988	364.3	198.988	135	52	41
GM0994	384.865	109.372	102	41	31
GM0995	330.676	498.23	243	80	73
GM1507	416.866	250.163	147	80	44
GM1509	470.776	362.181	169	140	51
GM1525	188.38	435.562	183	55	184
GM1581	318.328	391.643	205	61	75
GM1586	495.166	387.065	166	155	50
GM1598	253.694	538.615	133	67	222
GM1621	186.907	385.05	174	52	153
GM1640	393.552	200.552	133	61	40
GM1641	393.311	181.814	127	57	38
GM1651	505.349	725.134	46	152	67
GM1652	373.41	272.929	161	70	48
GM1655	188.253	285.538	148	44	105
GM1658	345.365	229.543	147	50	44
GM1659	351.969	270.478	161	60	48
GM1663	459.179	715.099	51	168	88
GM1667	281.993	233.753	146	44	63
GM1669	417.431	178.185	123	61	37
GM1674	173.183	267.115	138	41	99
GM1676	94.8721	310.085	125	38	114
GM1680	513.363	624.051	65	168	50
GM1681	534.875	603.499	75	162	49
GM1684	387.749	315.731	174	89	52
GM1685	358.905	315.189	177	72	53
GM1690	462.794	553.116	110	196	59
GM1695	75.2782	283.496	113	34	101
GM1696	273.341	437.806	213	64	154
GM1699	471.203	648.057	54	180	62
GM1700	496.752	492.552	140	181	54
GM1701	450.947	585.82	83	199	60
GM1702	386.496	291.425	166	81	50
GM1705	401.032	359.913	186	114	56
GM1706	349.79	211.61	140	49	42
GM1708	412.307	565.517	94	217	65
GM1709	191.249	301.865	153	46	111
GM1711	397.361	163.429	120	54	36
GM1714	35.123	225.345	86	26	76
GM1719	223.907	311.548	164	49	107
GM1721	338.184	307.44	175	58	52
GM1722	381.806	701.731	57	190	144
GM1723	242.867	263.575	152	46	84
GM1724	311.021	217.308	142	43	50
GM1728	295.733	232.281	147	44	58
GM1729	396.615	95.405	96	41	29
GM1730	495.039	648.788	51	171	52
GM1731	486.974	593.353	81	183	55
GM1734	376.531	365.232	192	100	58
GM1735	496.401	441.656	163	175	53
GM1740	347.964	363.091	194	75	58
GM1742	473.094	454.53	173	187	56
GM1771	348.389	246.492	153	54	46
GM1773	431.368	472.143	195	206	62
GM1774	543.744	475.415	126	159	48
GM1783	143.716	384.213	158	47	153
GM1842	156.978	376.004	161	48	149
GM1859	494.096	408.992	171	168	51
GM1876	454.454	395.03	182	157	55
GM1883	385.317	144.057	114	48	34
GM1884	205.716	430.214	190	57	181
GM1891	404.598	691.687	57	189	123
GM1892	201.933	383.641	178	53	150
GM1894	410.028	223.981	139	71	42
GM1895	560.057	673.647	48	142	43
GM1896	417.69	528.71	145	216	65
GM1900	340.135	627.282	66	221	201
GM1901	225.761	399.423	189	57	154
GM1903	377.327	94.9818	97	38	29
GM1904	262.57	426.009	207	62	153
GM1908	359.74	674.41	61	202	168
GM1911	254.115	583.128	67	65	217
GM1916	174.697	405.975	174	52	166
GM1924	129.199	324.147	140	42	123
GM1926	174.413	388.46	170	51	156
GM1927	230.69	357.37	179	54	126
GM1930	151.84	344.173	152	46	133
GM1931	221.216	372.266	181	54	138
GM1940	367.222	603.947	67	224	139
GM1942	280.814	455.842	221	66	164
GM1945	400.314	340.295	180	105	54
GM1948	336.081	285.193	167	54	50
GM1955	441.534	363.993	178	134	53
GM1987	534.518	666.305	49	153	46
